Index	Moves	Version	MoveID	CanUseMove	Type	Quality	Category	Power	Accuracy	PP	Priority	HitMin	HitMax	Inflict	InflictPercent	RawInflictCount	TurnMin	TurnMax	CritStage	Flinch	EffectSequence	Recoil	RawHealing	RawTarget	Stat1	Stat2	Stat3	Stat1Stage	Stat2Stage	Stat3Stage	Stat1Percent	Stat2Percent	Stat3Percent	GigantamaxPower	Flag_MakesContact	Flag_Charge	Flag_Recharge	Flag_Protect	Flag_Reflectable	Flag_Snatch	Flag_Mirror	Flag_Punch	Flag_Sound	Flag_Gravity	Flag_Defrost	Flag_DistanceTriple	Flag_Heal	Flag_IgnoreSubstitute	Flag_FailSkyBattle	Flag_AnimateAlly	Flag_Dance	Flag_Metronome	InflictCount	Healing	Target
529	直冲钻	5	529	True	4	0	1	80	95	10	0	0	0	0	0	0	0	0	1	0	43	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
530	二连劈	5	530	True	15	0	1	40	90	15	0	2	2	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
531	爱心印章	5	531	False	13	0	1	60	100	25	0	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	0	0	110	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
532	木角	5	532	True	11	8	1	75	100	10	0	0	0	0	0	0	0	0	0	0	3	50	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True	None	None	AnyExceptSelf
533	圣剑	5	533	True	1	0	1	90	100	15	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
534	贝壳刃	5	534	True	10	6	1	75	95	10	0	0	0	0	0	0	0	0	0	0	69	0	0	0	2	0	0	255	0	0	50	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
535	高温重压	5	535	True	9	0	1	1	100	10	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	None	None	AnyExceptSelf
536	青草搅拌器	5	536	True	11	6	2	65	90	10	0	0	0	0	0	0	0	0	0	0	73	0	0	0	6	0	0	255	0	0	50	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
537	疯狂滚压	5	537	False	6	0	1	65	100	20	0	0	0	0	0	0	0	0	0	30	150	0	0	0	0	0	0	0	0	0	0	0	0	120	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
538	棉花防守	5	538	True	11	2	0	0	101	10	0	0	0	0	0	0	0	0	0	0	328	0	0	7	2	0	0	3	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	None	None	Self
539	暗黑爆破	5	539	True	16	6	2	85	95	10	0	0	0	0	0	0	0	0	0	0	73	0	0	0	6	0	0	255	0	0	40	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
540	精神击破	5	540	True	13	0	2	100	100	10	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
541	扫尾拍打	5	541	True	0	0	1	25	85	10	0	5	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
542	暴风	5	542	True	2	4	2	110	70	10	0	0	0	6	30	2	2	5	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	TurnCountSwitch	None	AnyExceptSelf
543	爆炸头突击	5	543	True	0	0	1	120	100	15	0	0	0	0	0	0	0	0	0	0	48	231	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
544	齿轮飞盘	5	544	True	8	0	1	50	85	15	0	2	2	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
545	火焰弹	5	545	True	9	4	2	100	100	5	0	0	0	4	30	1	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AllAdjacent
546	高科技光炮	5	546	True	0	0	2	120	100	5	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
547	古老之歌	5	547	False	0	4	2	75	100	10	0	0	0	2	10	2	2	4	0	0	329	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	False	TurnCountSwitch	None	AllAdjacentOpponents
548	神秘之剑	5	548	True	1	0	2	85	100	10	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
549	冰封世界	5	549	True	14	6	2	65	95	10	0	0	0	0	0	0	0	0	0	0	330	0	0	5	5	0	0	255	0	0	100	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
550	雷击	5	550	True	12	4	1	130	85	5	0	0	0	1	20	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	140	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
551	青焰	5	551	True	9	4	2	130	85	5	0	0	0	4	20	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
552	火之舞	5	552	True	9	7	2	80	100	10	0	0	0	0	0	0	0	0	0	0	276	0	0	0	3	0	0	1	0	0	50	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	True	None	None	AnyExceptSelf
553	冰冻伏特	5	553	True	14	4	1	140	90	5	0	0	0	1	30	1	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	140	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
554	极寒冷焰	5	554	True	14	4	2	140	90	5	0	0	0	4	30	1	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	140	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
555	大声咆哮	5	555	True	16	6	2	55	95	15	0	0	0	0	0	0	0	0	0	0	71	0	0	5	3	0	0	255	0	0	100	0	0	110	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	False	None	None	AllAdjacentOpponents
556	冰柱坠击	5	556	True	14	0	1	85	90	10	0	0	0	0	0	0	0	0	0	30	31	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
557	Ｖ热焰	5	557	True	9	7	1	180	95	5	0	0	0	0	0	0	0	0	0	0	334	0	0	0	5	2	4	255	255	255	100	100	100	150	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
558	交错火焰	5	558	True	9	0	2	100	100	5	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	None	None	AnyExceptSelf
559	交错闪电	5	559	True	12	0	1	100	100	5	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
560	飞身重压	5	560	True	1	0	1	100	95	10	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	True	False	True	False	False	True	False	False	True	None	None	AnyExceptSelf
561	掀榻榻米	5	561	True	1	11	0	0	101	10	0	0	0	0	0	0	0	0	0	0	376	0	0	12	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	None	None	SideSelf
562	打嗝	5	562	True	3	0	2	120	90	10	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	95	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
563	耕地	5	563	False	4	2	0	0	101	10	0	0	0	0	0	0	0	0	0	0	339	0	0	8	1	3	0	1	1	0	100	100	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	True	None	None	All
564	黏黏网	5	564	True	6	11	0	0	101	20	0	0	0	0	0	0	0	0	0	0	340	0	0	11	0	0	0	0	0	0	0	0	0	0	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	None	None	SideOpponent
565	致命针刺	5	565	True	6	0	1	50	100	25	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	100	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
566	潜灵奇袭	5	566	True	7	0	1	90	100	10	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	130	True	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
567	万圣夜	5	567	True	7	13	0	0	100	20	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
568	战吼	5	568	True	0	2	0	0	100	30	0	0	0	0	0	0	0	0	0	0	343	0	0	0	1	3	0	255	255	0	100	100	0	0	False	False	False	True	True	False	True	False	True	False	False	False	False	True	False	False	False	True	None	None	AnyExceptSelf
569	等离子浴	5	569	False	12	10	0	0	101	25	1	0	0	0	0	0	0	0	0	0	344	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	None	None	SideAll
570	抛物面充电	5	570	True	12	8	2	65	100	20	0	0	0	0	0	0	0	0	0	0	345	50	0	4	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True	None	None	AllAdjacent
571	森林诅咒	5	571	True	11	13	0	0	100	20	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
572	落英缤纷	5	572	True	11	0	1	90	100	15	0	0	0	0	0	0	0	0	0	0	378	0	0	4	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacent
573	冷冻干燥	5	573	True	14	4	2	70	100	20	0	0	0	3	10	1	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	120	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
574	魅惑之声	5	574	True	17	0	2	40	101	15	0	0	0	0	0	0	0	0	0	0	380	0	0	5	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	True	None	None	AllAdjacentOpponents
575	抛下狠话	5	575	True	16	2	0	0	100	20	0	0	0	0	0	0	0	0	0	0	346	0	0	0	1	3	0	255	255	0	100	100	0	0	False	False	False	True	True	False	True	False	True	False	False	False	False	True	False	False	False	True	None	None	AnyExceptSelf
576	颠倒	5	576	True	16	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
577	吸取之吻	5	577	True	17	8	2	50	100	10	0	0	0	0	0	0	0	0	0	0	348	75	0	0	0	0	0	0	0	0	0	0	0	100	True	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True	None	None	AnyExceptSelf
578	戏法防守	5	578	True	17	11	0	0	101	10	3	0	0	0	0	0	0	0	0	0	349	0	0	12	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	SideSelf
579	鲜花防守	5	579	True	17	13	0	0	101	10	0	0	0	0	0	0	0	0	0	0	350	0	0	8	2	0	0	1	0	0	100	0	0	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	None	None	All
580	青草场地	5	580	True	11	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	351	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	None	None	SideAll
581	薄雾场地	5	581	True	17	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	352	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	None	None	SideAll
582	输电	5	582	True	12	13	0	0	101	20	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
583	嬉闹	5	583	True	17	6	1	90	90	10	0	0	0	0	0	0	0	0	0	0	68	0	0	0	1	0	0	255	0	0	10	0	0	130	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
584	妖精之风	5	584	True	17	0	2	40	100	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
585	月亮之力	5	585	True	17	6	2	95	100	15	0	0	0	0	0	0	0	0	0	0	71	0	0	0	3	0	0	255	0	0	30	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
586	爆音波	5	586	True	0	0	2	140	100	10	0	0	0	0	0	0	0	0	0	0	378	0	0	4	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	True	False	False	False	False	True	False	False	False	True	None	None	AllAdjacent
587	妖精之锁	5	587	True	17	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	354	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	None	None	SideAll
588	王者盾牌	5	588	True	8	13	0	0	101	10	4	0	0	0	0	0	0	0	0	0	355	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
589	和睦相处	5	589	True	0	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	356	0	0	0	1	0	0	255	0	0	100	0	0	0	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	True	None	None	AnyExceptSelf
590	密语	5	590	True	0	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	357	0	0	0	3	0	0	255	0	0	100	0	0	0	False	False	False	False	True	False	True	False	True	False	False	False	False	True	False	False	False	True	None	None	AnyExceptSelf
591	钻石风暴	5	591	True	5	7	1	100	95	5	0	0	0	0	0	0	0	0	0	0	358	0	0	5	2	0	0	2	0	0	50	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AllAdjacentOpponents
592	蒸汽爆炸	5	592	True	10	4	2	110	95	5	0	0	0	4	30	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	Permanent	None	AnyExceptSelf
593	异次元洞	5	593	False	13	0	2	80	101	5	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	None	None	AnyExceptSelf
594	飞水手里剑	5	594	True	10	0	2	15	100	20	1	5	2	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	90	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
595	魔法火焰	5	595	True	9	6	2	75	100	10	0	0	0	0	0	0	0	0	0	0	71	0	0	0	3	0	0	255	0	0	100	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
596	尖刺防守	5	596	True	11	13	0	0	101	10	4	0	0	0	0	0	0	0	0	0	361	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
597	芳香薄雾	5	597	True	17	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	362	0	0	2	4	0	0	1	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	None	None	Ally
598	怪异电波	5	598	True	12	2	0	0	100	15	0	0	0	0	0	0	0	0	0	0	61	0	0	0	3	0	0	254	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
599	毒液陷阱	5	599	True	3	2	0	0	100	20	0	0	0	0	0	0	0	0	0	0	363	0	0	5	1	3	5	255	255	255	100	100	100	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
600	粉尘	5	600	False	6	13	0	0	100	20	1	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	True	False	False	False	True	None	None	AnyExceptSelf
601	大地掌控	5	601	True	17	2	0	0	101	10	0	0	0	0	0	0	0	0	0	0	365	0	0	7	3	4	5	2	2	2	0	0	0	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	None	None	Self
602	磁场操控	5	602	True	12	2	0	0	101	20	0	0	0	0	0	0	0	0	0	0	366	0	0	6	2	4	0	1	1	0	0	0	0	0	False	False	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	True	None	None	AllAllies
603	欢乐时光	5	603	True	0	13	0	0	101	30	0	0	0	0	0	0	0	0	0	0	367	0	0	12	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	None	None	SideSelf
604	电气场地	5	604	True	12	10	0	0	101	10	0	0	0	0	0	0	0	0	0	0	368	0	0	10	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	None	None	SideAll
605	魔法闪耀	5	605	True	17	0	2	80	100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AllAdjacentOpponents
606	庆祝	5	606	True	0	13	0	0	101	40	0	0	0	0	0	0	0	0	0	0	369	0	0	7	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	None	None	Self
607	牵手	5	607	True	0	13	0	0	101	40	0	0	0	0	0	0	0	0	0	0	370	0	0	2	0	0	0	0	0	0	0	0	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	None	None	Ally
608	圆瞳	5	608	True	17	2	0	0	100	30	1	0	0	0	0	0	0	0	0	0	364	0	0	0	1	0	0	255	0	0	0	0	0	0	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	True	None	None	AnyExceptSelf
609	蹭蹭脸颊	5	609	True	12	4	1	20	100	20	0	0	0	1	100	1	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	Permanent	None	AnyExceptSelf
610	手下留情	5	610	True	0	0	1	40	100	40	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
611	死缠烂打	5	611	True	6	4	2	20	100	20	0	0	0	8	100	4	5	6	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	90	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	TurnCountNoSwitch	None	AnyExceptSelf
612	增强拳	5	612	True	1	7	1	40	100	20	0	0	0	0	0	0	0	0	0	0	374	0	0	0	1	0	0	1	0	0	100	0	0	70	True	False	False	True	False	False	True	True	False	False	False	False	False	False	False	False	False	True	None	None	AnyExceptSelf
613	死亡之翼	5	613	True	2	8	2	80	100	10	0	0	0	0	0	0	0	0	0	0	348	75	0	0	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	True	True	False	False	False	False	True	None	None	AnyExceptSelf
614	千箭齐发	5	614	True	4	0	1	90	100	10	0	0	0	65535	100	1	0	0	0	0	372	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	Permanent	None	AllAdjacentOpponents
615	千波激荡	5	615	True	4	0	1	90	100	10	0	0	0	0	0	0	0	0	0	0	373	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	None	None	AllAdjacentOpponents
616	大地神力	5	616	True	4	0	1	90	100	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	130	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	None	None	AllAdjacentOpponents
617	破灭之光	5	617	False	17	0	2	140	90	5	0	0	0	0	0	0	0	0	0	0	269	206	0	0	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AnyExceptSelf
618	根源波动	5	618	True	10	0	2	110	85	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	None	None	AllAdjacentOpponents
619	断崖之剑	5	619	True	4	0	1	120	85	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	140	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	None	None	AllAdjacentOpponents
